User_ID,Loyalty_Points,Total_Games_Played,Total_Deposits,Total_Withdrawals,Num_Deposits,Num_Withdrawals
392,0.4,2.0,0.0,0.0,0.0,0.0
389,0.4,2.0,0.0,0.0,0.0,0.0
136,0.4,2.0,0.0,0.0,0.0,0.0
64,0.4,2.0,0.0,0.0,0.0,0.0
186,0.4,2.0,0.0,0.0,0.0,0.0
670,0.4,2.0,0.0,0.0,0.0,0.0
37,0.4,2.0,0.0,0.0,0.0,0.0
301,0.4,2.0,0.0,0.0,0.0,0.0
607,0.4,2.0,0.0,0.0,0.0,0.0
382,0.4,2.0,0.0,0.0,0.0,0.0
813,0.4,2.0,0.0,0.0,0.0,0.0
577,0.4,2.0,0.0,0.0,0.0,0.0
576,0.4,2.0,0.0,0.0,0.0,0.0
997,0.4,2.0,0.0,0.0,0.0,0.0
332,0.4,2.0,0.0,0.0,0.0,0.0
334,0.4,2.0,0.0,0.0,0.0,0.0
147,0.4,2.0,0.0,0.0,0.0,0.0
148,0.4,2.0,0.0,0.0,0.0,0.0
249,0.4,2.0,0.0,0.0,0.0,0.0
250,0.4,2.0,0.0,0.0,0.0,0.0
874,0.4,2.0,0.0,0.0,0.0,0.0
510,0.4,2.0,0.0,0.0,0.0,0.0
832,0.4,2.0,0.0,0.0,0.0,0.0
320,0.4,2.0,0.0,0.0,0.0,0.0
213,0.4,2.0,0.0,0.0,0.0,0.0
142,0.4,2.0,0.0,0.0,0.0,0.0
316,0.4,2.0,0.0,0.0,0.0,0.0
57,0.4,2.0,0.0,0.0,0.0,0.0
315,0.4,2.0,0.0,0.0,0.0,0.0
570,0.4,2.0,0.0,0.0,0.0,0.0
814,0.4,2.0,0.0,0.0,0.0,0.0
403,0.4,2.0,0.0,0.0,0.0,0.0
184,0.4,2.0,0.0,0.0,0.0,0.0
669,0.4,2.0,0.0,0.0,0.0,0.0
712,0.4,2.0,0.0,0.0,0.0,0.0
952,0.4,2.0,0.0,0.0,0.0,0.0
108,0.4,2.0,0.0,0.0,0.0,0.0
